SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22022,1628420,0022200326,"DEC 02, 2022",WAS @ CHA,L,26,4,6,0.667,2,3,0.667,2,2,1.0,1,5,6,6,0,0,1,1,12,1,1
22022,1628420,0022200315,"NOV 30, 2022",WAS @ BKN,L,29,2,6,0.333,0,1,0.0,0,0,0.0,0,4,4,3,1,0,2,3,4,-5,1
22022,1628420,0022200300,"NOV 28, 2022",WAS vs. MIN,W,22,3,6,0.5,1,2,0.5,0,0,0.0,1,0,1,5,2,0,0,0,7,29,1
22022,1628420,0022200294,"NOV 27, 2022",WAS @ BOS,L,24,6,8,0.75,4,5,0.8,0,0,0.0,0,3,3,8,0,0,0,2,16,-3,1
22022,1628420,0022200224,"NOV 18, 2022",WAS vs. MIA,W,26,3,8,0.375,0,5,0.0,0,0,0.0,0,5,5,5,0,0,0,2,6,1,1
22022,1628420,0022200213,"NOV 16, 2022",WAS vs. OKC,L,27,4,7,0.571,3,5,0.6,0,0,0.0,0,3,3,4,2,0,0,3,11,24,1
22022,1628420,0022200194,"NOV 13, 2022",WAS vs. MEM,W,27,4,10,0.4,1,4,0.25,1,2,0.5,1,5,6,6,2,1,2,0,10,3,1
22022,1628420,0022200185,"NOV 12, 2022",WAS vs. UTA,W,29,2,9,0.222,1,3,0.333,0,0,0.0,1,6,7,9,0,0,0,1,5,15,1
22022,1628420,0022200172,"NOV 10, 2022",WAS vs. DAL,W,19,3,6,0.5,0,1,0.0,0,0,0.0,0,1,1,3,0,0,1,2,6,-4,1
22022,1628420,0022200144,"NOV 07, 2022",WAS @ CHA,W,32,3,7,0.429,1,1,1.0,1,2,0.5,2,3,5,2,0,1,1,1,8,4,1
22022,1628420,0022200142,"NOV 06, 2022",WAS @ MEM,L,33,7,12,0.583,2,5,0.4,2,2,1.0,0,0,0,1,1,0,0,1,18,-9,1
22022,1628420,0022200123,"NOV 04, 2022",WAS vs. BKN,L,23,2,6,0.333,0,3,0.0,0,0,0.0,0,3,3,5,0,0,3,0,4,-23,1
22022,1628420,0022200108,"NOV 02, 2022",WAS @ PHI,W,24,2,5,0.4,0,3,0.0,2,3,0.667,0,1,1,6,1,0,0,0,6,-3,1
22022,1628420,0022200097,"OCT 31, 2022",WAS vs. PHI,L,35,7,13,0.538,2,3,0.667,3,3,1.0,0,3,3,4,3,0,3,1,19,6,1
22022,1628420,0022200089,"OCT 30, 2022",WAS @ BOS,L,27,1,7,0.143,0,2,0.0,1,1,1.0,0,7,7,2,0,0,0,1,3,-26,1
